raw_affiliation_string,label
"Department of Gynaecology. CHRU de Tours. Hôpital Bretonneau. INSERM Unit, 1069, 2 boulevard Tonnelé. 37044 TOURS, France",Centre Hospitalier Universitaire de Tours {https://ror.org/00jpq0w62}|Bretonneau Hospital {https://ror.org/0146pps37}|Inserm {https://ror.org/02vjkv261}
"INSERM U1160, University Institute for Haematology, Saint Louis hospital, Paris.",Hôpital Saint-Louis {https://ror.org/049am9t04}|Inserm {https://ror.org/02vjkv261}
"SARM, CRPG, CNRS  F‐54500 Vandoeuvre les Nancy cedex France",Centre de Recherches Pétrographiques et Géochimiques {https://ror.org/011nqat45}|French National Centre for Scientific Research {https://ror.org/02feahw73}
"I2BC Paris-Sud University, Gif-Sur-Yvette, France",University of Paris-Sud {https://ror.org/028rypz17}|Institute of Integrative Biology of the Cell {https://ror.org/01fftxe08}
"AMAP, CIRAD, CNRS, INRAE, IRD Univ Montpellier Montpellier34000France","Botany and Modelling of Plant Architecture and Vegetation {https://ror.org/020nks034}|University of Montpellier {https://ror.org/051escj72}|Centre de Coopération Internationale en Recherche Agronomique pour le Développement {https://ror.org/05kpkpg04}|Institut de Recherche pour le Développement {https://ror.org/05q3vnk25}|French National Centre for Scientific Research {https://ror.org/02feahw73}|National Research Institute for Agriculture, Food and Environment {https://ror.org/003vg9w96}"
"EA 3509, UF recherche-enseignement-qualité, AP–HP, université Paris 13, Sorbonne Paris Cité, Bobigny, France",Sorbonne Paris Cité {https://ror.org/001z21q04}|Université Sorbonne Paris Nord {https://ror.org/0199hds37}|Assistance Publique – Hôpitaux de Paris {https://ror.org/00pg5jh14}
"IRAP, Université de Toulouse, CNRS/UMR 5277, CNES, UPS, 14 avenue E. Belin, Toulouse, F-31400 France",Université de Toulouse {https://ror.org/004raaa70}|Research Institute in Astrophysics and Planetology {https://ror.org/05hm2ja81}|Université Toulouse III - Paul Sabatier {https://ror.org/02v6kpv12}|French National Centre for Scientific Research {https://ror.org/02feahw73}|Centre National d'Études Spatiales {https://ror.org/04h1h0y33}
"Paris Diderot University-Sorbonne Paris Cité, Paris, France.",Paris Diderot University {https://ror.org/02n7qrg46}|Sorbonne Paris Cité {https://ror.org/001z21q04}
"Service d'Hématologie et de Thérapie Cellulaire, Hôpital Henri Mondor, Créteil, France.",Hôpitaux Universitaires Henri-Mondor {https://ror.org/033yb0967}|Centre Hospitalier Universitaire Henri-Mondor {https://ror.org/04m61mj84}
"Intensive Care Unit, U970, European Georges-Pompidou Hospital, Paris Descartes University, Paris, France.",Paris Descartes University {https://ror.org/0220k9r37}|Hôpital Européen Georges-Pompidou {https://ror.org/016vx5156}
"3Université Paris Diderot, Sorbonne Paris Cité, 75724 Paris Cedex 15, France",Paris Diderot University {https://ror.org/02n7qrg46}|Sorbonne Paris Cité {https://ror.org/001z21q04}
"Université Lille Nord‐Europe, IFSTTAR, Cosys/Estas Laboratory  Villeneuve d'Ascq France","University of Lille {https://ror.org/02kzqn938}|French Institute of Science and Technology for Transport, Spatial Planning, Development and Networks {https://ror.org/02xwvzv71}"
"Université Bretagne Sud,Lab-STICC, CNRS UMR 6285,Lorient,France",University of Southern Brittany {https://ror.org/04ed7fw48}|French National Centre for Scientific Research {https://ror.org/02feahw73}|Laboratoire des Sciences et Techniques de l’Information de la Communication et de la Connaissance {https://ror.org/0266kfd37}
"Oncotype-Uro, GRC no. 5, AP-HP, Hôpital Pitié-Salpêtrière, Sorbonne Université, Paris, France.",Pitié-Salpêtrière Hospital {https://ror.org/02mh9a093}|Sorbonne Université {https://ror.org/02en5vm52}
"STROMALab, Etablissement Français du Sang‐Occitanie (EFS), Inserm 1031, University of Toulouse, National Veterinary School of Toulouse (ENVT) ERL5311 CNRS Toulouse France",Université de Toulouse {https://ror.org/004raaa70}|École Nationale Vétérinaire de Toulouse {https://ror.org/03m3gzv89}|StromaLab {https://ror.org/01tfttw56}|French National Centre for Scientific Research {https://ror.org/02feahw73}|Inserm {https://ror.org/02vjkv261}|Établissement Français du Sang {https://ror.org/037hby126}
"Laboratoire Atmosphere Milieux, Observations Spatiales (LATMOS), CNRS-INSU, Sorbonne Université,Université Versailles St Quentin, Paris, France","French National Centre for Scientific Research {https://ror.org/02feahw73}|Université de Versailles Saint-Quentin-en-Yvelines {https://ror.org/03mkjjy25}|Atmospheres Laboratory Environments, Observations Spatiales {https://ror.org/05ppf7q77}|Sorbonne Université {https://ror.org/02en5vm52}|Institut National des Sciences de l'Univers {https://ror.org/04kdfz702}"
"Brittany Registry of Congenital Malformations, Department of Pediatrics, University Hospital of Rennes, France.",Centre Hospitalier Universitaire de Rennes {https://ror.org/05qec5a53}
"INSERM UMR894, Paris Descartes university, GHU Paris Psychiatrie Neurosciences, 75013, Paris, France.",Paris Descartes University {https://ror.org/0220k9r37}|Inserm {https://ror.org/02vjkv261}|GHU Paris psychiatrie & neurosciences {https://ror.org/040pk9f39}
"EnvA, UPEC, Anses, Dynamyc research group EA 7380, Maisons-Alfort, France.","Université Paris-Est Créteil {https://ror.org/05ggc9x40}|French Agency for Food, Environmental and Occupational Health & Safety {https://ror.org/0471kz689}|École Nationale Vétérinaire d'Alfort {https://ror.org/04k031t90}"
"Service d'imagerie Guilloz, CHRU de Nancy, 29 avenue du Maréchal de Lattre de Tassigny, 54000, Nancy, France.",Centre Hospitalier Universitaire de Nancy {https://ror.org/016ncsr12}
"IHPE, Univ Montpellier, CNRS, Ifremer, Université de Perpignan Via Domitia  Montpellier France",University of Montpellier {https://ror.org/051escj72}|University of Perpignan {https://ror.org/03am2jy38}|French National Centre for Scientific Research {https://ror.org/02feahw73}|Ifremer {https://ror.org/044jxhp58}|Interactions Hôtes-Pathogènes-Environnements {https://ror.org/00zn13224}
"Department of neurosurgery, La Timone university hospital, AP–HM, 13005 Marseille, France",Hôpital de la Timone {https://ror.org/05jrr4320}|Marseille Public University Hospital System {https://ror.org/002cp4060}
"Univ. Polytech. Hauts-de-France, CNRS, Univ. Lille, ISEN, Centrale Lille, UMR 8520 - IEMN, DOAE, F-59313 Valenciennes, France.","Institute of Electronics, Microelectronics and Nanotechnology {https://ror.org/02q4res37}|École Centrale de Lille {https://ror.org/01x441g73}|Institut Supérieur de l'Électronique et du Numérique {https://ror.org/017h2rd72}|Polytechnic University of Hauts-de-France {https://ror.org/02ezch769}|University of Lille {https://ror.org/02kzqn938}|French National Centre for Scientific Research {https://ror.org/02feahw73}"
"INSERM, Univ. Bordeaux, UMR1053 Bordeaux Research In Translational Oncology, BaRITOn, Bordeaux, France",University of Bordeaux {https://ror.org/057qpr032}|Inserm {https://ror.org/02vjkv261}
"PSL Université Paris: EPHE-UPVD-CNRS, USR 3278 CRIOBE, Université de Perpignan, 52 Avenue Paul Alduy, 66860 Perpignan Cedex, France.",French National Centre for Scientific Research {https://ror.org/02feahw73}|University of Perpignan {https://ror.org/03am2jy38}|Université Paris Sciences et Lettres {https://ror.org/013cjyk83}|École Pratique des Hautes Études {https://ror.org/046b3cj80}
"Univ. Côte d'Azur, INRIA, INRAE, CNRS, Sorbonne Université, BIOCORE Sophia Antipolis France","Université Côte d'Azur {https://ror.org/019tgvf94}|Sorbonne Université {https://ror.org/02en5vm52}|French Institute for Research in Computer Science and Automation {https://ror.org/02kvxyf05}|National Research Institute for Agriculture, Food and Environment {https://ror.org/003vg9w96}|French National Centre for Scientific Research {https://ror.org/02feahw73}"
"Inria, INSA Lyon, CITI, Univ Lyon, Villeurbanne, France",Institut National des Sciences Appliquées de Lyon {https://ror.org/050jn9y42}|Université de Lyon {https://ror.org/01rk35k63}|French Institute for Research in Computer Science and Automation {https://ror.org/02kvxyf05}
"CNRS, CEMES, Toulouse University, 29 rue J. Marvig, 31055 Toulouse, France",Centre d’Élaboration de Matériaux et d’Études Structurales {https://ror.org/03kwnqq69}|French National Centre for Scientific Research {https://ror.org/02feahw73}|University of Toulouse {https://ror.org/017tgbk05}
"Univ Lyon, INSA Lyon, CNRS UMR5240, Villeurbanne, France","Institut National des Sciences Appliquées de Lyon {https://ror.org/050jn9y42}|Université de Lyon {https://ror.org/01rk35k63}|French National Centre for Scientific Research {https://ror.org/02feahw73}|Microbiology, Adaptation and Pathogenesis Lab {https://ror.org/03p3f6k20}"
"Centre hospitalier Henri-Laborit, 370, avenue Jacques-Cœur, 86000 Poitiers, France.",Centre Hospitalier Henri Laborit {https://ror.org/03ytpa045}
"Laboratoire de Physique Statistique, École Normale Supérieure, PSL Research University, Sorbonne University, CNRS, F-75231 Paris, France",École Normale Supérieure - PSL {https://ror.org/05a0dhs15}|Université Paris Sciences et Lettres {https://ror.org/013cjyk83}|Sorbonne Université {https://ror.org/02en5vm52}|French National Centre for Scientific Research {https://ror.org/02feahw73}
"PROTECT, INSERM, Université Paris Diderot, Sorbonne Paris Cité, 1141 Paris, France.",Paris Diderot University {https://ror.org/02n7qrg46}|Sorbonne Paris Cité {https://ror.org/001z21q04}|Inserm {https://ror.org/02vjkv261}
"Sorbonne Université, INSERM UMRS_1166-iCAN, Institute of Cardiometabolism and Nutrition, 75651 Paris Cedex 13, France.",Sorbonne Université {https://ror.org/02en5vm52}|Inserm {https://ror.org/02vjkv261}|Fondation pour l'Innovation en Cardiométabolisme et Nutrition {https://ror.org/0045xgt95}|Fondation pour l’innovation en Cadiométabolisme et Nutrition {https://ror.org/050c3pq49}
"Inserm UMR 1011, Department of Cardiovascular Radiology, EGID (European Genomic Institute for Diabetes), université de Lille, Institut Cœur-Poumon, Institut Pasteur de Lille, CHU de Lille, FR3508, 59000 Lille, France",Inserm {https://ror.org/02vjkv261}|Centre Hospitalier Universitaire de Lille {https://ror.org/02ppyfa04}|Pasteur Institute of Lille {https://ror.org/05k9skc85}|European Genomic Institute for Diabetes {https://ror.org/05n2c8735}|University of Lille {https://ror.org/02kzqn938}
"SELMET, Univ Montpellier, CIRAD, INRA, Montpellier SupAgro, Montpellier, France",Centre de Coopération Internationale en Recherche Agronomique pour le Développement {https://ror.org/05kpkpg04}|Institut Agro Montpelier {https://ror.org/03rnk6m14}|Tropical and Mediterranean Animal Production Systems {https://ror.org/05merjr74}|University of Montpellier {https://ror.org/051escj72}|French National Institute for Agricultural Research {https://ror.org/01x3gbx83}
"Université Paris Descartes, Sorbonne Paris Cité, INSERM UMR-S 1140, Paris, France",Paris Descartes University {https://ror.org/0220k9r37}|Inserm {https://ror.org/02vjkv261}|Sorbonne Paris Cité {https://ror.org/001z21q04}|Innovations Thérapeutiques en Hémostase {https://ror.org/02jp0cd74}
"LCC‐CNRS Université de Toulouse CNRS, UPS France",Université de Toulouse {https://ror.org/004raaa70}|French National Centre for Scientific Research {https://ror.org/02feahw73}|Université Toulouse III - Paul Sabatier {https://ror.org/02v6kpv12}|Laboratoire de Chimie de Coordination {https://ror.org/01rtzw447}
"Univ. Lille, CNRS, Centrale Lille, Univ. Artois, UMR 8181—UCCS—Unité de Catalyse et Chimie du Solide, F-59000 Lille, France",Artois University {https://ror.org/053x9s498}|École Centrale de Lille {https://ror.org/01x441g73}|Laboratory of Catalysis and Solid State Chemistry {https://ror.org/04vrqzz54}|University of Lille {https://ror.org/02kzqn938}|French National Centre for Scientific Research {https://ror.org/02feahw73}
Institut de Physique du Globe de Strasbourg; CNRS UMR 7516; Strasbourg France,French National Centre for Scientific Research {https://ror.org/02feahw73}|University of Strasbourg {https://ror.org/00pg6eq24}
"Université Toulouse, UPS, LAAS, Toulouse, France",Université de Toulouse {https://ror.org/004raaa70}|Laboratory for Analysis and Architecture of Systems {https://ror.org/03vcm6439}|Université Toulouse III - Paul Sabatier {https://ror.org/02v6kpv12}
"Univ. Grenoble Alpes, CEA, IRIG, PHELIQS, Grenoble, France",lnstitut de Recherche Interdisciplinaire de Grenoble {https://ror.org/00byxdz40}|Université Grenoble Alpes {https://ror.org/02rx3b187}|Atomic Energy and Alternative Energies Commission {https://ror.org/00jjx8s55}
"Centre for Clinical Investigation in Biotherapy, CHU Toulouse-Rangueil and INSERM U1436, 31059 Toulouse, France.",Inserm {https://ror.org/02vjkv261}|Centre Hospitalier Universitaire de Toulouse {https://ror.org/017h5q109}|Centre d’Investigation Clinique 1436 {https://ror.org/033z83z59}
"GenPhySE, Université de Toulouse, INRAE, ENVT, 31326 Castanet Tolosan, France","Université de Toulouse {https://ror.org/004raaa70}|Génétique Physiologie et Systèmes d'Elevage {https://ror.org/04gg6ne93}|École Nationale Vétérinaire de Toulouse {https://ror.org/03m3gzv89}|National Research Institute for Agriculture, Food and Environment {https://ror.org/003vg9w96}"
"Université Paris Diderot, Sorbonne Paris Cité EA302, F-75015 Paris, France",Paris Diderot University {https://ror.org/02n7qrg46}|Sorbonne Paris Cité {https://ror.org/001z21q04}
"Univ. Grenoble Alpes, CNRS, CEA, BIG, CBM, F-38000 Grenoble, France",Université Grenoble Alpes {https://ror.org/02rx3b187}|French National Centre for Scientific Research {https://ror.org/02feahw73}|Atomic Energy and Alternative Energies Commission {https://ror.org/00jjx8s55}|Institut de Biosciences et Biotechnologies {https://ror.org/055wjj883}
"Département de pathologie, hôpital Henri Mondor, 51, avenue du Maréchal-de-Lattre-de-Tassigny, 94010 Créteil, France. Electronic address:",Centre Hospitalier Universitaire Henri-Mondor {https://ror.org/04m61mj84}|Hôpitaux Universitaires Henri-Mondor {https://ror.org/033yb0967}
"Univ. Grenoble Grenoble Alpes, CEA, CNRS, IRIG-SyMMES, CIBEST, 17 rue des Martyrs, 38000, Grenoble, France.",lnstitut de Recherche Interdisciplinaire de Grenoble {https://ror.org/00byxdz40}|Université Grenoble Alpes {https://ror.org/02rx3b187}|French National Centre for Scientific Research {https://ror.org/02feahw73}|Atomic Energy and Alternative Energies Commission {https://ror.org/00jjx8s55}
"Univ Rennes, Inserm, École des hautes études en santé publique (EHESP), Institut de recherche en santé, environnement et travail (Irset) - UMR_S 1085, 15 avenue du Professeur Léon Bernard, 35043 Rennes, France","École des Hautes Études en Santé Publique {https://ror.org/01sc83v92}|University of Rennes {https://ror.org/015m7wh34}|Inserm {https://ror.org/02vjkv261}|Institut de Recherche en Santé, Environnement et Travail {https://ror.org/01p178v10}"
"Pediatric Hematology-Immunology and Rheumatology Unit, Necker Hospital, Paris Descartes University, Paris, France",Hôpital Necker-Enfants Malades {https://ror.org/05tr67282}|Paris Descartes University {https://ror.org/0220k9r37}
"Centre de Recherche Epidémiologie et Statistique Sorbonne Paris Cité, UMR 1153, Inserm, Université Paris Descartes, Hopital Hôtel-Dieu, Paris, France.",Paris Descartes University {https://ror.org/0220k9r37}|Inserm {https://ror.org/02vjkv261}|Centre of Research in Epidemiology and Statistics {https://ror.org/00t9egj41}|Sorbonne Paris Cité {https://ror.org/001z21q04}|Hôtel-Dieu de Paris {https://ror.org/03jmjy508}
"Ile-De-France URC ECO, Department of Public Health, Henri Mondor Hospital, Créteil, France.",Centre Hospitalier Universitaire Henri-Mondor {https://ror.org/04m61mj84}|Hôpitaux Universitaires Henri-Mondor {https://ror.org/033yb0967}
"Department of Occupational and Environmental Medicine, Centre Hospitalier Intercommunal de Créteil, Créteil, France.",Hôpital Intercommunal de Créteil {https://ror.org/04n1nkp35}
"SELMET, Univ. de Montpellier, CIRAD, INRA, Montpellier Sup. Agro",Tropical and Mediterranean Animal Production Systems {https://ror.org/05merjr74}|University of Montpellier {https://ror.org/051escj72}|Centre de Coopération Internationale en Recherche Agronomique pour le Développement {https://ror.org/05kpkpg04}|Institut Agro Montpelier {https://ror.org/03rnk6m14}|French National Institute for Agricultural Research {https://ror.org/01x3gbx83}
"Faculty of Pharmaceutical and Biological Sciences, INSERM U1016 Research Unit, Paris Descartes University, Paris, France",Paris Descartes University {https://ror.org/0220k9r37}|Inserm {https://ror.org/02vjkv261}|Institut Cochin {https://ror.org/051sk4035}
"Univ Paris Est Creteil, INSERM, IMRB, AP-HP, Hôpitaux Universitaires “ H. Mondor ,” DMU IMPACT, Fondation FondaMental, Creteil, France",Université Paris-Est Créteil {https://ror.org/05ggc9x40}|Mondor Institute of Biomedical Research {https://ror.org/04qe59j94}|Inserm {https://ror.org/02vjkv261}|Hôpitaux Universitaires Henri-Mondor {https://ror.org/033yb0967}|Fondation FondaMental {https://ror.org/00rrhf939}|Assistance Publique – Hôpitaux de Paris {https://ror.org/00pg5jh14}|Centre Hospitalier Universitaire Henri-Mondor {https://ror.org/04m61mj84}
"Inserm U1227, lymphocytes B et auto-immunité, institut Brest santé agro-matière, labex IGO, REPICGO network, université de Brest, 29609 Brest, France",Université de Bretagne Occidentale {https://ror.org/01b8h3982}|Inserm {https://ror.org/02vjkv261}
"Univ Lyon, INSA-Lyon, Laboratoire Vibrations Acoustique, F-69621 Villeurbanne, France",Institut National des Sciences Appliquées de Lyon {https://ror.org/050jn9y42}|Université de Lyon {https://ror.org/01rk35k63}
"LITEN, CEA-Grenoble, University Grenoble Alpes38000 GrenobleFrance",Université Grenoble Alpes {https://ror.org/02rx3b187}|CEA Grenoble {https://ror.org/02mg6n827}|CEA LITEN {https://ror.org/01mbz8562}
"Univ. Grenoble Alpes, INRAE, UR ETNA, Saint-Martin-d’Hères, France","Université Grenoble Alpes {https://ror.org/02rx3b187}|National Research Institute for Agriculture, Food and Environment {https://ror.org/003vg9w96}"
"CEA, DES, ISEC, DMRC, Univ Montpellier, Marcoule France",University of Montpellier {https://ror.org/051escj72}|Atomic Energy and Alternative Energies Commission {https://ror.org/00jjx8s55}
"INSA Hauts-de-France, Universite Polytechnique Hauts-de-France, CNRS, Univ. Lille, YNCREA, Centrale Lille, UMR 8520 IEMN-DOAE, Valenciennes, France","Institute of Electronics, Microelectronics and Nanotechnology {https://ror.org/02q4res37}|École Centrale de Lille {https://ror.org/01x441g73}|Polytechnic University of Hauts-de-France {https://ror.org/02ezch769}|University of Lille {https://ror.org/02kzqn938}|French National Centre for Scientific Research {https://ror.org/02feahw73}|INSA Hauts-de-France {https://ror.org/041rsh762}"
"INSERM, IAME, UMR 1137, Univ Paris Diderot, Sorbonne Paris Cité, Paris, France","Paris Diderot University {https://ror.org/02n7qrg46}|Sorbonne Paris Cité {https://ror.org/001z21q04}|Paris Diderot University {https://ror.org/02n7qrg46}|Inserm {https://ror.org/02vjkv261}|Sorbonne Paris Cité {https://ror.org/001z21q04}|Infection, Antimicrobials, Modelling, Evolution {https://ror.org/05hqep952}"
"Center for Immunology of Viral, Autoimmune, Hematological and Bacterial Diseases, Université Paris, INSERM U1184, 92265 Fontenay-aux-Roses, France.",University of Paris-Saclay {https://ror.org/03xjwb503}|Inserm {https://ror.org/02vjkv261}|Infectious Disease Models and Innovative Therapies {https://ror.org/03bk36k19}
"Univ. de Lyon, INSA-Lyon, UMR CNRS 5259 LaMCoS, 27bis Avenue Jean Capelle, F-69621, Villeurbanne, France",Institut National des Sciences Appliquées de Lyon {https://ror.org/050jn9y42}|French National Centre for Scientific Research {https://ror.org/02feahw73}|Université de Lyon {https://ror.org/01rk35k63}|Contact and Structure Mechanics Laboratory {https://ror.org/05s608j53}
"Université Paris-Est, IRG (EA 2354), UPEC, UPEM, Pôle du Bois de l'Étang, 5 Bd Descartes, Bureau C241A, F-77454 Marne-la-Vallée, France",Université Paris-Est Créteil {https://ror.org/05ggc9x40}|University of Marne la Vallée {https://ror.org/02aqt9c37}|Institut de Recherche en Gestion {https://ror.org/0546daj73}|University of Paris-Est {https://ror.org/0268ecp52}
"UDEAR, Université de Toulouse, INSERM, ENVT, Toulouse, France",Université de Toulouse {https://ror.org/004raaa70}|École Nationale Vétérinaire de Toulouse {https://ror.org/03m3gzv89}|Inserm {https://ror.org/02vjkv261}
"Normandie Univ, UNIROUEN, Inserm U1245, IRON group, Rouen University Hospital, Normandy Centre for Genomic and Personalized Medicine and Department of Hepatogastroenterology, Rouen, France",University of Rouen {https://ror.org/03nhjew95}|Normandie Université {https://ror.org/01k40cz91}|Inserm {https://ror.org/02vjkv261}|Centre Hospitalier Universitaire de Rouen {https://ror.org/04cdk4t75}
"Institut Pierre Simon Laplace, UniversitÃ© Versailles SaintQuentin-en-Yvelines, 78280 Guyancourt, France",Université de Versailles Saint-Quentin-en-Yvelines {https://ror.org/03mkjjy25}|Institut Pierre-Simon Laplace {https://ror.org/02haar591}
"Service d'Hépato-Gastroentérologie, Centre Hospitalier Laennec, Creil.",Centre Hospitalier Laennec {https://ror.org/04ss3cm03}
"Department of Epidemiology, Health Economics and Public Health, UMR1027, INSERM- Toulouse University, Toulouse University Hospital, Toulouse, France.","Inserm {https://ror.org/02vjkv261}|Laboratoire Epidémiologie et Analyses en Santé Publique : Risques, Maladies Chroniques et Handicaps {https://ror.org/02ywmqv15}|University of Toulouse {https://ror.org/017tgbk05}|Centre Hospitalier Universitaire de Toulouse {https://ror.org/017h5q109}"
"LESIA, Observatoire de Paris, Université PSL, CNRS, Sorbonne Université, Univ. Paris Diderot, Sorbonne Paris Cité, 5 place Jules Janssen, Meudon 92195, France",Laboratoire d’études spatiales et d’instrumentation en astrophysique {https://ror.org/02eptjh02}|Sorbonne Université {https://ror.org/02en5vm52}|Paris Diderot University {https://ror.org/02n7qrg46}|Université Paris Sciences et Lettres {https://ror.org/013cjyk83}|Paris Observatory {https://ror.org/029nkcm90}|Sorbonne Paris Cité {https://ror.org/001z21q04}|French National Centre for Scientific Research {https://ror.org/02feahw73}
"INSERM, Research Unit 1000 ‘Neuroimaging and Psychiatry’, Paris Sud University—Paris Saclay University, Paris Descartes University, Maison de Solenn, Paris & Service Hospitalier Frédéric Joliot, Orsay, France",University of Paris-Saclay {https://ror.org/03xjwb503}|Inserm {https://ror.org/02vjkv261}|University of Paris-Sud {https://ror.org/028rypz17}|Paris Descartes University {https://ror.org/0220k9r37}|University of Paris-Saclay {https://ror.org/03xjwb503}
"Department of Neurosciences, Clinical Investigation Center CIC 1436, Parkinson Toulouse Expert Centre, NS-Park/FCRIN Network and Neuro Toul COEN Centre; Toulouse University Hospital; INSERM University of Toulouse 3 Toulouse France.",Université de Toulouse {https://ror.org/004raaa70}|Centre Hospitalier Universitaire de Toulouse {https://ror.org/017h5q109}|Centre d’Investigation Clinique 1436 {https://ror.org/033z83z59}|French Clinical Research Infrastructure Network {https://ror.org/05xw0wj25}|Inserm {https://ror.org/02vjkv261}|Université Toulouse III - Paul Sabatier {https://ror.org/02v6kpv12}
"LPEM, ESPCI Paris‐PSL PSL University, CNRS, Sorbonne Université Paris France",French National Centre for Scientific Research {https://ror.org/02feahw73}|Sorbonne Université {https://ror.org/02en5vm52}|ESPCI Paris {https://ror.org/03zx86w41}|Laboratoire de Physique et d’Étude des Matériaux {https://ror.org/00a72jq18}|Université Paris Sciences et Lettres {https://ror.org/013cjyk83}
"LUTH, Observatoire de Paris, Université de Paris, CNRS, PSL University, 5 Pl. Jules Janssen, F-92195 Meudon, France",Laboratory Universe and Theories {https://ror.org/00bbtde36}|French National Centre for Scientific Research {https://ror.org/02feahw73}|Université Paris Sciences et Lettres {https://ror.org/013cjyk83}|Paris Observatory {https://ror.org/029nkcm90}|Université Paris Cité {https://ror.org/05f82e368}
"CNRS, UPS‐3248 Ecotron Européen de Montpellier Montferrier‐sur‐Lez France",French National Centre for Scientific Research {https://ror.org/02feahw73}
"1INSERM,UMR1153 Centre of Research in Epidemiology and Statistics Sorbonne Paris Cité,Team Early Origin of the Child's Health and Development (ORCHAD),Paris Descartes University,Paris,France.",Inserm {https://ror.org/02vjkv261}|Sorbonne Paris Cité {https://ror.org/001z21q04}|Paris Descartes University {https://ror.org/0220k9r37}|Centre of Research in Epidemiology and Statistics {https://ror.org/00t9egj41}
"Inserm, UMRS_1166-ICAN, Institute of Cardiometabolism and Nutrition, Sorbonne Université, Paris, France",Sorbonne Université {https://ror.org/02en5vm52}|Fondation pour l’innovation en Cadiométabolisme et Nutrition {https://ror.org/050c3pq49}|Inserm {https://ror.org/02vjkv261}|Fondation pour l'Innovation en Cardiométabolisme et Nutrition {https://ror.org/0045xgt95}
"FRE CNRS 3744, IRDL, Université de Bretagne Sud, Lorient, France",Institut de Recherche Dupuy de Lôme {https://ror.org/03011gg73}|University of Southern Brittany {https://ror.org/04ed7fw48}|French National Centre for Scientific Research {https://ror.org/02feahw73}
"UMR 152 Pharmadev, Université de Toulouse, IRD, UPS, Toulouse, 31400, France.",Université de Toulouse {https://ror.org/004raaa70}|Université Toulouse III - Paul Sabatier {https://ror.org/02v6kpv12}|Institut de Recherche pour le Développement {https://ror.org/05q3vnk25}
"Université Paris Diderot–Paris 7, France",Paris Diderot University {https://ror.org/02n7qrg46}
"ENVT, Université de Toulouse, F-31076 Toulouse, France.",Université de Toulouse {https://ror.org/004raaa70}|École Nationale Vétérinaire de Toulouse {https://ror.org/03m3gzv89}
"Department of Digestive Surgery, Timône University Hospital, Marseille, France.",Hôpital de la Timone {https://ror.org/05jrr4320}
"EuroMov Digital Health in Motion, University Montpellier, IMT Mines Ales, 34090 Montpellier, France.",University of Montpellier {https://ror.org/051escj72}|Institut Mines-Télécom {https://ror.org/025vp2923}|IMT Mines Alès {https://ror.org/03e8rf594}
"Univ Orléans, Univ Tours, INSA CVL, LaMé, EA, 7494, France",Institut National des Sciences Appliquées Centre Val de Loire {https://ror.org/03y0qc033}|Université de Tours {https://ror.org/02wwzvj46}|Université d'Orléans {https://ror.org/014zrew76}|Laboratoire de Mécanique Gabriel Lamé {https://ror.org/04f9thq51}
"CNRS, LIS (UMR 7020), Aix Marseille Univ, Université de Toulon, Marseille, France",Laboratoire d’Informatique et Systèmes {https://ror.org/0257sgk90}|Aix-Marseille University {https://ror.org/035xkbk20}|French National Centre for Scientific Research {https://ror.org/02feahw73}|Université de Toulon {https://ror.org/02m9kbe37}
"Department of HPB Surgery and Liver Transplantation, Henri-Mondor Hospital, Université Paris Est-UPEC, Créteil, France.",Université Paris-Est Créteil {https://ror.org/05ggc9x40}|Centre Hospitalier Universitaire Henri-Mondor {https://ror.org/04m61mj84}|Hôpitaux Universitaires Henri-Mondor {https://ror.org/033yb0967}
"Centre Leon Berard, Universite Claude Bernard Lyon Est, France",Centre Léon Bérard {https://ror.org/01cmnjq37}|Claude Bernard University Lyon 1 {https://ror.org/029brtt94}
"CNRM-GAME, Météo-France ToulouseFrance",Centre National de Recherches Météorologiques {https://ror.org/004rej139}|Météo-France {https://ror.org/0233st365}
"ISEM, Université de Montpellier, Equipe DBA, CNRS, IRD, EPHE, France",University of Montpellier {https://ror.org/051escj72}|Institut des Sciences de l'Evolution de Montpellier {https://ror.org/01cah1n37}|French National Centre for Scientific Research {https://ror.org/02feahw73}|Institut de Recherche pour le Développement {https://ror.org/05q3vnk25}|École Pratique des Hautes Études {https://ror.org/046b3cj80}
"Centre de Ressource et de Compétences de la Mucoviscidose Adulte, Equipe de Transplantation Pulmonaire, CHU Nord, Marseille, France.",Hôpital Nord {https://ror.org/029a4pp87}
"Laboratoire Catalyse & Spectrochimie, ENSICAEN – Université de Caen – CNRS, 6, boulevard Maréchal-Juin, 14050 Caen, France",Université de Caen Normandie {https://ror.org/051kpcy16}|École Nationale Supérieure d'Ingénieurs de Caen {https://ror.org/01fpqqe90}|French National Centre for Scientific Research {https://ror.org/02feahw73}
"Université Paris-Est, ANSES, Laboratory for Food Safety, F94701 Maisons-Alfort, France.","French Agency for Food, Environmental and Occupational Health & Safety {https://ror.org/0471kz689}|University of Paris-Est {https://ror.org/0268ecp52}"
